name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,394,235218641,,residential,,,"POLYGON ((12.512235 55.7920664, 12.5122263 55.7920529, 12.5122528 55.7920475, 12.5122615 55.7920611, 12.5123101 55.7920512, 12.5123005 55.7920364, 12.5123764 55.7920209, 12.5123116 55.7919205, 12.512069 55.79197, 12.5120525 55.7919443, 12.5120021 55.7919546, 12.5120191 55.7919809, 12.5119525 55.7919945, 12.5119343 55.7919662, 12.5118645 55.7919804, 12.5118835 55.7920099, 12.511245 55.7921402, 12.5112304 55.7921175, 12.5111799 55.7921278, 12.5111944 55.7921502, 12.5108904 55.7922122, 12.5109656 55.7923288, 12.5112542 55.7922699, 12.5112487 55.7922615, 12.5112786 55.7922554, 12.5112727 55.7922463, 12.5113097 55.7922388, 12.5113215 55.7922572, 12.511407 55.7922398, 12.5113951 55.7922213, 12.511427 55.7922147, 12.5114382 55.7922321, 12.5114912 55.7922213, 12.5114861 55.7922134, 12.5115116 55.7922083, 12.511506 55.7921995, 12.511545 55.7921916, 12.5115553 55.7922077, 12.5116063 55.7921973, 12.5115954 55.7921804, 12.5116609 55.792167, 12.5116716 55.7921836, 12.5117249 55.7921727, 12.5117204 55.7921656, 12.511749 55.7921598, 12.5117431 55.7921506, 12.51178 55.792143, 12.5117911 55.7921601, 12.5118774 55.7921425, 12.5118663 55.7921252, 12.5118981 55.7921187, 12.5119093 55.792136, 12.5121118 55.7920947, 12.5121001 55.7920765, 12.5121342 55.7920695, 12.5121442 55.792085, 12.512235 55.7920664))",POINT (12.5116352 55.7921211),1285.4,13836.4
,395,235218642,,residential,,,"POLYGON ((12.5112835 55.7928796, 12.5113558 55.7929696, 12.5118222 55.7928503, 12.5117836 55.7928023, 12.5117498 55.7927605, 12.5112835 55.7928796))",POINT (12.5115528 55.792865),352.8,3797.2
,396,235218644,,residential,,,"POLYGON ((12.5119659 55.7923678, 12.5118596 55.7923898, 12.5118461 55.7923692, 12.511792 55.7923804, 12.5118054 55.7924009, 12.5115674 55.7924501, 12.5115548 55.7924308, 12.5114865 55.7924449, 12.5114991 55.7924642, 12.5108593 55.7925964, 12.5109349 55.7927121, 12.5111057 55.7926768, 12.5110958 55.7926617, 12.511162 55.792648, 12.5111716 55.7926627, 12.5113392 55.7926281, 12.5113353 55.7926221, 12.5113644 55.7926161, 12.5113587 55.7926075, 12.5113982 55.7925993, 12.5114081 55.7926146, 12.5114634 55.7926032, 12.5114582 55.7925953, 12.5114848 55.7925899, 12.5114801 55.7925827, 12.5115161 55.7925752, 12.5115264 55.792591, 12.5115787 55.7925802, 12.511573 55.7925716, 12.5116032 55.7925654, 12.5115988 55.7925586, 12.5116337 55.7925514, 12.511644 55.7925672, 12.5118141 55.792532, 12.5118082 55.792523, 12.5118376 55.792517, 12.5118321 55.7925086, 12.511873 55.7925002, 12.5118844 55.7925176, 12.5119338 55.7925073, 12.5119287 55.7924994, 12.511955 55.792494, 12.5119494 55.7924855, 12.5119867 55.7924778, 12.5119962 55.7924922, 12.5120506 55.792481, 12.5120462 55.7924743, 12.5120776 55.7924679, 12.5120722 55.7924596, 12.5121074 55.7924524, 12.5121179 55.7924684, 12.5121674 55.7924582, 12.5121616 55.7924493, 12.5121921 55.792443, 12.5121878 55.7924364, 12.5122233 55.7924291, 12.5122335 55.7924446, 12.5122887 55.7924332, 12.5122838 55.7924257, 12.5123069 55.7924209, 12.512301 55.7924118, 12.5123489 55.7924019, 12.5122862 55.7923061, 12.5123326 55.7922965, 12.512311 55.7922635, 12.5122611 55.7922738, 12.5122805 55.7923035, 12.5120431 55.7923525, 12.5120262 55.7923266, 12.5119494 55.7923425, 12.5119659 55.7923678))",POINT (12.5116142 55.7925008),1296.4,13954.6
,397,235291464,,residential,,,"POLYGON ((12.5110522 55.7911792, 12.511133 55.7911626, 12.5111225 55.7911464, 12.5111582 55.7911391, 12.5111682 55.7911545, 12.5112536 55.7911369, 12.5112432 55.7911208, 12.5112785 55.7911136, 12.5112884 55.7911287, 12.5113679 55.7911123, 12.5113575 55.7910965, 12.5113954 55.7910887, 12.5114066 55.7911058, 12.5119639 55.7909908, 12.5119537 55.7909752, 12.511982 55.7909693, 12.5119914 55.7909838, 12.5120793 55.7909656, 12.5120695 55.7909507, 12.5121007 55.7909442, 12.5121117 55.7909611, 12.5121928 55.7909444, 12.5121817 55.7909273, 12.5122184 55.7909197, 12.5122282 55.7909348, 12.5123116 55.7909175, 12.5123017 55.7909024, 12.5123334 55.7908959, 12.5123422 55.7909094, 12.512426 55.7908921, 12.5124175 55.7908792, 12.5124649 55.7908694, 12.5123993 55.790769, 12.5123925 55.7907705, 12.5123787 55.7907493, 12.5122978 55.790766, 12.5123118 55.7907874, 12.5118026 55.7908925, 12.5117882 55.7908705, 12.5117182 55.790885, 12.5117323 55.7909066, 12.5109761 55.7910626, 12.5110522 55.7911792))",POINT (12.5117272 55.7909704),1294.4,13933.0
,398,235291467,,yes,,,"POLYGON ((12.5158988 55.7919154, 12.5159655 55.7918991, 12.5159102 55.7918292, 12.5158435 55.7918461, 12.5158988 55.7919154))",POINT (12.5159045 55.7918724),38.8,417.7
,399,235291468,,residential,,,"POLYGON ((12.516374 55.7936525, 12.5163575 55.7936321, 12.5163149 55.7936431, 12.5163447 55.7936798, 12.5163385 55.7936814, 12.516369 55.7937225, 12.5163961 55.7937155, 12.5164245 55.7937083, 12.5164127 55.7936916, 12.5165515 55.7936559, 12.5165721 55.7936814, 12.5167287 55.7936411, 12.5166751 55.793575, 12.516374 55.7936525))",POINT (12.516529 55.7936452),167.7,1805.3
,400,235291475,,residential,,,"POLYGON ((12.5137722 55.79278, 12.513663 55.7928106, 12.5137038 55.7928569, 12.5138131 55.7928263, 12.5137722 55.79278))",POINT (12.513738 55.7928185),44.0,473.8
,401,235291476,,residential,,,"POLYGON ((12.5122104 55.7900506, 12.5112735 55.7902456, 12.5112585 55.7902228, 12.5112037 55.7902342, 12.5112174 55.7902551, 12.5110326 55.7902936, 12.511095 55.7903885, 12.511064 55.7903949, 12.5110777 55.7904156, 12.5111914 55.790392, 12.5111827 55.7903788, 12.5112221 55.7903706, 12.5112311 55.7903842, 12.5114269 55.7903435, 12.5114177 55.7903295, 12.5114515 55.7903224, 12.5114603 55.7903358, 12.5115138 55.7903247, 12.5115047 55.7903109, 12.5115717 55.7902969, 12.5115814 55.7903116, 12.511633 55.7903009, 12.5116302 55.7902967, 12.5116664 55.7902892, 12.51166 55.7902793, 12.5116882 55.7902735, 12.5116976 55.7902877, 12.5117492 55.7902769, 12.5117397 55.7902625, 12.5118085 55.7902482, 12.5118172 55.7902614, 12.511869 55.7902506, 12.5118603 55.7902373, 12.5119277 55.7902233, 12.5119373 55.790238, 12.5120164 55.7902216, 12.5120068 55.7902068, 12.5120453 55.7901988, 12.5120554 55.7902142, 12.5121353 55.7901976, 12.5121254 55.7901825, 12.51216 55.7901753, 12.5121698 55.7901902, 12.5122238 55.790179, 12.5122134 55.7901631, 12.5122825 55.7901488, 12.5122926 55.790164, 12.5123731 55.7901473, 12.5123634 55.7901325, 12.5123963 55.7901256, 12.5124062 55.7901407, 12.5124909 55.790123, 12.5124815 55.7901087, 12.5125203 55.7901006, 12.5124859 55.7900483, 12.5125221 55.7900408, 12.5124909 55.7899934, 12.512452 55.7900015, 12.5124303 55.7899685, 12.5123731 55.7899803, 12.5123948 55.7900133, 12.5122834 55.7900364, 12.512268 55.7900131, 12.5121957 55.7900282, 12.5122104 55.7900506))",POINT (12.5117882 55.7901983),1287.8,13861.3
,402,235291478,,residential,,,"POLYGON ((12.5131911 55.7930057, 12.5131715 55.792982, 12.5131425 55.7929896, 12.5131495 55.792998, 12.513137 55.7930012, 12.5130634 55.7930205, 12.5130749 55.7930374, 12.5131507 55.7930167, 12.5131911 55.7930057))",POINT (12.5131303 55.7930109),17.7,190.1
,403,235291480,,residential,,,"POLYGON ((12.5145326 55.7922991, 12.5146466 55.7922688, 12.5145802 55.7921894, 12.5144661 55.7922196, 12.5145326 55.7922991))",POINT (12.5145564 55.7922442),77.3,831.6
,404,235291486,,yes,,,"POLYGON ((12.5190227 55.7908985, 12.5190023 55.7908731, 12.5188372 55.7909131, 12.5188574 55.7909386, 12.5190227 55.7908985))",POINT (12.5189299 55.7909058),35.0,376.9
,405,235291493,,residential,,,"POLYGON ((12.5165488 55.7911125, 12.5165797 55.7910603, 12.5164499 55.7910359, 12.516419 55.7910883, 12.5165488 55.7911125))",POINT (12.5164993 55.7910742),52.6,566.3
,406,235291499,,residential,,,"POLYGON ((12.5187802 55.7911522, 12.5189125 55.7911207, 12.518891 55.7910918, 12.5188547 55.7910433, 12.5188277 55.7910071, 12.5186952 55.7910386, 12.5187802 55.7911522))",POINT (12.5188039 55.7910796),123.6,1330.8
,407,235291503,,residential,,,"POLYGON ((12.5137136 55.7926484, 12.5137729 55.7927213, 12.5139061 55.7926871, 12.513847 55.7926141, 12.5137136 55.7926484))",POINT (12.5138099 55.7926677),82.0,882.7
,408,235291504,,residential,,,"POLYGON ((12.5136535 55.7929353, 12.5137022 55.7929239, 12.5136487 55.7928558, 12.5136255 55.7928621, 12.513602 55.7928685, 12.5136535 55.7929353))",POINT (12.5136518 55.7928959),26.9,289.2
,409,235291505,,residential,,,"POLYGON ((12.5127951 55.7927502, 12.5128378 55.7928048, 12.5128642 55.7927982, 12.512884 55.7928234, 12.513015 55.7927896, 12.5130364 55.7928166, 12.51314 55.792791, 12.5131145 55.7927584, 12.5131023 55.7927615, 12.5130571 55.7927038, 12.5129303 55.7927345, 12.5129178 55.7927198, 12.5127951 55.7927502))",POINT (12.5129683 55.792766),166.9,1796.7
,410,235291513,,residential,,,"POLYGON ((12.5124225 55.7905061, 12.5124526 55.7904999, 12.5124489 55.7904942, 12.5124928 55.7904851, 12.5124588 55.7904333, 12.5124938 55.790426, 12.5124606 55.7903766, 12.5124393 55.7903455, 12.5123751 55.7903588, 12.5123956 55.7903899, 12.5115486 55.7905655, 12.511532 55.7905402, 12.5114642 55.7905543, 12.5114806 55.7905794, 12.5113617 55.790604, 12.5113453 55.790579, 12.5112918 55.7905901, 12.5113077 55.7906145, 12.5110028 55.7906777, 12.5110784 55.7907929, 12.5111612 55.7907757, 12.5111521 55.7907618, 12.5111905 55.7907539, 12.5112001 55.7907685, 12.5112506 55.7907581, 12.511241 55.7907434, 12.5113074 55.7907296, 12.5113184 55.7907463, 12.511521 55.7907043, 12.5115102 55.7906877, 12.5115454 55.7906804, 12.5115543 55.790694, 12.5117481 55.7906538, 12.5117399 55.7906414, 12.5117815 55.7906328, 12.5117908 55.7906469, 12.5119912 55.7906054, 12.5119816 55.7905907, 12.512015 55.7905837, 12.5120237 55.7905969, 12.5120758 55.7905861, 12.512071 55.7905788, 12.5120991 55.7905729, 12.5120953 55.7905672, 12.5121338 55.7905593, 12.5121435 55.790574, 12.5122273 55.7905567, 12.5122179 55.7905423, 12.5122506 55.7905355, 12.5122593 55.7905488, 12.5123115 55.7905379, 12.5123063 55.7905301, 12.5123339 55.7905244, 12.5123302 55.7905187, 12.5123631 55.7905119, 12.512372 55.7905256, 12.5124277 55.790514, 12.5124225 55.7905061))",POINT (12.5117565 55.7905829),1311.5,14117.3
,411,235291514,,residential,,,"POLYGON ((12.5148732 55.7921712, 12.5149615 55.792149, 12.5149017 55.7920734, 12.5148132 55.7920957, 12.5148732 55.7921712))",POINT (12.5148874 55.7921223),55.9,601.8
,412,235291515,,yes,,,"POLYGON ((12.5163925 55.7919691, 12.5163515 55.7919215, 12.5162274 55.7919546, 12.5162673 55.7920026, 12.5163925 55.7919691))",POINT (12.5163097 55.791962),51.0,548.7
,413,235291524,,residential,,,"POLYGON ((12.5136023 55.7926194, 12.5138116 55.7925681, 12.5137525 55.7924916, 12.5137395 55.7924948, 12.5136799 55.7924176, 12.5136298 55.79243, 12.5136688 55.7924803, 12.5136529 55.7924841, 12.5136516 55.7924825, 12.5135457 55.7925085, 12.5135685 55.7925378, 12.513544 55.7925438, 12.5136023 55.7926194))",POINT (12.5136699 55.792533),193.2,2080.0
,414,235291525,,yes,,,"POLYGON ((12.5157473 55.7916442, 12.5157799 55.7915916, 12.5156677 55.7915668, 12.5156326 55.7915864, 12.5157473 55.7916442))",POINT (12.5157125 55.7916002),38.3,412.6
,415,235291526,,residential,,,"POLYGON ((12.5113204 55.7918785, 12.5113099 55.7918623, 12.5113409 55.7918559, 12.5113503 55.7918705, 12.5114348 55.7918532, 12.5114241 55.7918367, 12.5114555 55.7918303, 12.5114669 55.7918481, 12.5115545 55.7918302, 12.5115439 55.7918139, 12.5115726 55.7918081, 12.511583 55.7918242, 12.5116738 55.7918056, 12.5116634 55.7917894, 12.5116946 55.791783, 12.511705 55.7917991, 12.5117897 55.7917818, 12.511779 55.7917653, 12.5118079 55.7917594, 12.5118181 55.7917753, 12.5120248 55.7917331, 12.5120142 55.7917166, 12.5120441 55.7917105, 12.5120545 55.7917267, 12.5121429 55.7917087, 12.5121333 55.7916937, 12.512165 55.7916872, 12.5121753 55.7917031, 12.5122602 55.7916858, 12.5122489 55.7916683, 12.5122761 55.7916627, 12.5122868 55.7916793, 12.5123787 55.7916605, 12.5123683 55.7916443, 12.512405 55.7916368, 12.51234 55.7915361, 12.5120983 55.7915854, 12.5120837 55.7915627, 12.5120347 55.7915727, 12.5120502 55.7915967, 12.511746 55.7916588, 12.5117319 55.791637, 12.5116609 55.7916514, 12.5116749 55.791673, 12.5116262 55.791683, 12.5116121 55.7916611, 12.5115429 55.7916752, 12.5115576 55.7916979, 12.5115093 55.7917077, 12.5114948 55.7916854, 12.5114249 55.7916996, 12.5114396 55.7917224, 12.5109801 55.7918161, 12.5109675 55.7917967, 12.5109057 55.7918093, 12.5109434 55.7918677, 12.510906 55.7918754, 12.5109115 55.7918839, 12.5108779 55.7918908, 12.5109057 55.7919338, 12.5109391 55.7919269, 12.5109556 55.7919524, 12.5110473 55.7919337, 12.5110418 55.791925, 12.5110704 55.7919192, 12.5110652 55.7919111, 12.5111029 55.7919034, 12.5111146 55.7919217, 12.5111673 55.7919109, 12.5111555 55.7918926, 12.5112293 55.7918776, 12.5112405 55.7918948, 12.5113204 55.7918785))",POINT (12.5116459 55.7917403),1344.5,14471.9
,416,235291527,,residential,,,"POLYGON ((12.5118509 55.791392, 12.5119352 55.7913747, 12.5119239 55.7913572, 12.5119539 55.7913511, 12.5119641 55.7913668, 12.5120197 55.7913553, 12.51201 55.7913405, 12.5120721 55.7913276, 12.5120826 55.7913438, 12.5121716 55.7913254, 12.5121599 55.7913074, 12.5121889 55.7913015, 12.5122012 55.7913203, 12.5122905 55.7913019, 12.5122784 55.7912834, 12.5123055 55.7912778, 12.512317 55.7912954, 12.5124086 55.7912765, 12.5123976 55.7912596, 12.5124331 55.7912523, 12.5123687 55.7911535, 12.5113023 55.7913734, 12.5112851 55.7913471, 12.5112175 55.7913611, 12.511234 55.7913864, 12.5109449 55.791446, 12.5110217 55.7915636, 12.5111069 55.7915461, 12.5110954 55.7915284, 12.5111299 55.7915213, 12.5111411 55.7915385, 12.5111971 55.7915269, 12.5111908 55.7915174, 12.5112147 55.7915125, 12.5112103 55.7915057, 12.5112503 55.7914974, 12.5112605 55.7915131, 12.5113445 55.7914957, 12.5113332 55.7914784, 12.5113648 55.7914719, 12.5113757 55.7914885, 12.5114616 55.7914708, 12.5114505 55.7914537, 12.5114809 55.7914474, 12.5114924 55.7914652, 12.5115483 55.7914536, 12.5115379 55.7914377, 12.5115987 55.7914251, 12.5116088 55.7914407, 12.5116656 55.7914289, 12.5116594 55.7914194, 12.5116845 55.7914143, 12.5116802 55.7914077, 12.5117252 55.7913984, 12.5117353 55.7914139, 12.5118067 55.7913992, 12.511796 55.7913829, 12.5118391 55.791374, 12.5118509 55.791392))",POINT (12.5116863 55.7913558),1252.8,13484.8
,417,235291530,,residential,,,"POLYGON ((12.5123231 55.7928066, 12.5118563 55.7929258, 12.5119295 55.7930165, 12.5123962 55.7928973, 12.5123594 55.7928515, 12.5123231 55.7928066))",POINT (12.5121263 55.7929115),356.3,3835.2
,418,235292285,,yes,,,"POLYGON ((12.5275135 55.7909652, 12.5272468 55.7909656, 12.527247 55.7910134, 12.5275136 55.791013, 12.5275135 55.7909652))",POINT (12.5273802 55.7909893),88.9,957.4
,419,235292290,,yes,,,"POLYGON ((12.5264509 55.7915514, 12.5264287 55.7914199, 12.5263334 55.7914249, 12.5263557 55.7915566, 12.5264509 55.7915514))",POINT (12.5263922 55.7914882),88.3,950.1
,420,235292291,,yes,,,"POLYGON ((12.5236027 55.7916807, 12.5236922 55.7916662, 12.5236537 55.7915896, 12.5235642 55.7916042, 12.5236027 55.7916807))",POINT (12.5236282 55.7916352),51.7,556.7
266,421,235292292,,yes,,,"POLYGON ((12.5217903 55.7929351, 12.5217873 55.7929182, 12.5214582 55.792936, 12.5214798 55.7930617, 12.5218089 55.7930439, 12.5218052 55.7930223, 12.5219417 55.7930148, 12.5219743 55.7932047, 12.5221878 55.7931931, 12.5220785 55.7925568, 12.521865 55.7925684, 12.5219267 55.7929277, 12.5218402 55.7929324, 12.5218343 55.7928979, 12.5217915 55.7929002, 12.5217974 55.7929347, 12.5217903 55.7929351))",POINT (12.5219295 55.7929106),1342.4,14449.4
,422,235292294,,yes,,,"POLYGON ((12.5237318 55.7917354, 12.5237588 55.7917848, 12.5239428 55.7917529, 12.5239158 55.7917036, 12.5237318 55.7917354))",POINT (12.5238373 55.7917442),69.4,746.7
,423,235292295,,yes,,,"POLYGON ((12.5270524 55.7928809, 12.5270434 55.7928273, 12.5269899 55.7928302, 12.5269987 55.7928837, 12.5270524 55.7928809))",POINT (12.5270211 55.7928555),20.2,217.5
,424,235292297,,yes,,,"POLYGON ((12.5234663 55.7917122, 12.5234985 55.7917656, 12.5236352 55.7917393, 12.5236029 55.791686, 12.5234663 55.7917122))",POINT (12.5235507 55.7917258),56.8,611.2
,425,235292301,,yes,,,"POLYGON ((12.5236342 55.7915385, 12.5235947 55.7914687, 12.5235244 55.7914813, 12.5235325 55.7914957, 12.5235245 55.7914971, 12.5235489 55.7915402, 12.5235578 55.7915386, 12.5235648 55.7915508, 12.5236342 55.7915385))",POINT (12.5235768 55.7915103),40.3,433.3
,426,235292302,,yes,,,"POLYGON ((12.5279986 55.7910615, 12.5279315 55.7909153, 12.527804 55.7909323, 12.5278367 55.7910098, 12.5278854 55.7910033, 12.5279147 55.7910727, 12.5279986 55.7910615))",POINT (12.5279055 55.7909882),115.9,1247.6
,427,235292303,,yes,,,"POLYGON ((12.527893 55.7912722, 12.5278388 55.7912805, 12.5278711 55.7913483, 12.5279255 55.7913401, 12.527893 55.7912722))",POINT (12.5278821 55.7913103),27.6,296.8
,428,235292304,,yes,,,"POLYGON ((12.5276058 55.790686, 12.5276076 55.7906315, 12.5275114 55.7906306, 12.5275097 55.7906851, 12.5276058 55.790686))",POINT (12.5275586 55.7906583),36.6,393.7
,429,235292305,,yes,,,"POLYGON ((12.5272801 55.7910816, 12.527338 55.7911882, 12.5275504 55.7911517, 12.5275637 55.7911762, 12.5276311 55.7911646, 12.5276202 55.7911447, 12.5275606 55.7910366, 12.5272801 55.7910816))",POINT (12.527456 55.7911142),236.6,2547.0
,430,235292307,,yes,,,"POLYGON ((12.527568 55.7907461, 12.5275706 55.7907711, 12.5277628 55.7907646, 12.5277602 55.7907396, 12.527568 55.7907461))",POINT (12.5276654 55.7907553),33.7,362.2
,431,235292311,,yes,,,"POLYGON ((12.5218385 55.7925047, 12.5221126 55.7924911, 12.522109 55.7924694, 12.5218353 55.792483, 12.5218354 55.7924842, 12.5218385 55.7925047))",POINT (12.5219739 55.7924871),41.8,450.0
,432,235292312,,yes,,,"POLYGON ((12.523579 55.7914323, 12.5237349 55.7914055, 12.5237052 55.7913508, 12.5235493 55.7913777, 12.523579 55.7914323))",POINT (12.5236421 55.7913916),65.0,699.9
,433,235292313,,yes,,,"POLYGON ((12.5221182 55.7932386, 12.522122 55.7932602, 12.5222842 55.7932511, 12.5222803 55.7932294, 12.5221182 55.7932386))",POINT (12.5222012 55.7932448),24.7,266.3
,434,235292315,,yes,,,"POLYGON ((12.527796 55.7911494, 12.5279689 55.7911481, 12.5279669 55.7910788, 12.5277942 55.7910802, 12.527796 55.7911494))",POINT (12.5278815 55.7911141),83.5,899.1
,435,235292316,,yes,,,"POLYGON ((12.525411 55.7930105, 12.5253919 55.7928943, 12.5252664 55.7929005, 12.5252875 55.7930176, 12.525411 55.7930105))",POINT (12.5253391 55.7929556),102.3,1100.9
,436,235292317,,yes,,,"POLYGON ((12.528034 55.7912517, 12.5279015 55.7912731, 12.5279138 55.7912975, 12.5280462 55.7912761, 12.528034 55.7912517))",POINT (12.5279739 55.7912746),24.4,262.4
,437,235292318,,yes,,,"POLYGON ((12.5276026 55.7936027, 12.5276858 55.7935982, 12.5276517 55.7933995, 12.5275685 55.7934039, 12.5276026 55.7936027))",POINT (12.5276271 55.7935011),116.4,1253.4
,438,235292931,,yes,,,"POLYGON ((12.5105622 55.7800036, 12.5105987 55.7800121, 12.5106474 55.7799458, 12.5106957 55.7799571, 12.5107482 55.7798855, 12.5107517 55.7798863, 12.5107551 55.7798817, 12.510776 55.7798531, 12.510688 55.7798326, 12.5106631 55.7798665, 12.5106109 55.7799373, 12.5105622 55.7800036))",POINT (12.510674 55.7799115),93.2,1003.5
,439,235292932,,yes,,,"POLYGON ((12.5098645 55.7810228, 12.5098046 55.7810493, 12.5098374 55.7810727, 12.5098972 55.7810463, 12.5098645 55.7810228))",POINT (12.5098509 55.7810478),15.8,170.5
,440,235292935,,yes,,,"POLYGON ((12.5149484 55.7816676, 12.514885 55.7816793, 12.5149346 55.7817643, 12.5150892 55.7817357, 12.5150627 55.7816903, 12.5151651 55.7816722, 12.5152251 55.7817795, 12.5154778 55.7817347, 12.5154743 55.7817285, 12.5155066 55.7817228, 12.5155589 55.7818123, 12.515795 55.7817687, 12.5157284 55.7816547, 12.5155493 55.7816878, 12.5155222 55.7816393, 12.5156765 55.781612, 12.5156376 55.7815425, 12.5156872 55.7815337, 12.5156523 55.7814714, 12.5154449 55.7815081, 12.5154419 55.7815029, 12.5154494 55.7815016, 12.5153469 55.7813184, 12.5153404 55.7813196, 12.5153376 55.7813146, 12.5155436 55.7812781, 12.5155088 55.7812158, 12.5154147 55.7812324, 12.5153336 55.7810875, 12.514925 55.7811599, 12.5150056 55.7813039, 12.5148212 55.7813365, 12.5148561 55.7813988, 12.5153051 55.7813193, 12.5153078 55.7813241, 12.515299 55.7813256, 12.5153188 55.7813609, 12.5152929 55.7813655, 12.5153067 55.7813902, 12.5153328 55.7813856, 12.5154021 55.7815094, 12.5154094 55.7815081, 12.5154118 55.7815123, 12.5150084 55.7815837, 12.5149983 55.7815655, 12.5149676 55.781571, 12.5149778 55.7815892, 12.5149111 55.781601, 12.5149484 55.7816676))",POINT (12.5152896 55.7814828),2021.3,21756.7
,441,235292938,,yes,,,"POLYGON ((12.5129807 55.7801351, 12.5129824 55.7801322, 12.5130048 55.7800924, 12.512973 55.7800866, 12.5130417 55.7799655, 12.5129269 55.7799447, 12.5128338 55.7801084, 12.5129807 55.7801351))",POINT (12.5129404 55.780042),155.3,1672.1
,442,235292939,,yes,,,"POLYGON ((12.5107529 55.7797032, 12.5107789 55.7796639, 12.5106929 55.7796112, 12.5106468 55.7796817, 12.5107488 55.7797023, 12.5107529 55.7797032))",POINT (12.5107134 55.7796632),46.1,496.4
,443,235292943,,yes,,,"POLYGON ((12.5120492 55.7806809, 12.5121591 55.7807008, 12.5121631 55.7806938, 12.5121908 55.7806451, 12.5120808 55.7806252, 12.5120532 55.7806739, 12.5120492 55.7806809))",POINT (12.51212 55.780663),47.1,507.4
,444,235292944,,apartments,,,"POLYGON ((12.5132941 55.780192, 12.5133238 55.7801974, 12.5133174 55.7802081, 12.5134107 55.7802257, 12.5134423 55.7801727, 12.5133647 55.7801579, 12.5133719 55.7801473, 12.5134493 55.7801619, 12.5136811 55.7797694, 12.513697 55.7797425, 12.5136985 55.7797397, 12.5134879 55.7797003, 12.5132386 55.7801226, 12.513316 55.7801371, 12.5133086 55.7801491, 12.5132245 55.7801327, 12.5131946 55.780185, 12.5132883 55.780202, 12.5132941 55.780192))",POINT (12.5134514 55.7799596),779.9,8395.3
,445,235292950,,yes,,,"POLYGON ((12.5100128 55.7809656, 12.509976 55.7809357, 12.5100022 55.7809253, 12.5099521 55.7808848, 12.5099263 55.7808949, 12.5098893 55.7808648, 12.5097646 55.7809136, 12.5098886 55.7810142, 12.5100128 55.7809656))",POINT (12.5098946 55.7809372),140.5,1512.1
,446,235292951,,yes,,,"POLYGON ((12.5187785 55.778761, 12.5186655 55.77875, 12.5186533 55.7787896, 12.5187661 55.7788008, 12.5187785 55.778761))",POINT (12.5187159 55.7787754),32.2,347.0
,447,235292957,,yes,,,"POLYGON ((12.518422 55.7787108, 12.51843 55.7786859, 12.518326 55.7786756, 12.518318 55.7787005, 12.518422 55.7787108))",POINT (12.518374 55.7786932),18.7,200.8
,448,235292958,,yes,,,"POLYGON ((12.5102012 55.7805367, 12.5102136 55.7805354, 12.5106098 55.7804939, 12.5105849 55.7804214, 12.5104615 55.7804349, 12.5104359 55.7803604, 12.5102486 55.7803805, 12.5102832 55.7804826, 12.5102108 55.7804908, 12.5101565 55.7804456, 12.5101118 55.7804632, 12.5102012 55.7805367))",POINT (12.5103745 55.780457),317.0,3412.1
,449,235292960,,yes,,,"POLYGON ((12.5121123 55.780574, 12.5121435 55.7805187, 12.5119772 55.7804876, 12.511945 55.7805424, 12.5121123 55.780574))",POINT (12.5120446 55.7805307),71.0,764.6
,450,235292961,,yes,,,"POLYGON ((12.5184913 55.7787382, 12.5185892 55.7787494, 12.5185979 55.7787255, 12.5184998 55.7787143, 12.5184913 55.7787382))",POINT (12.5185446 55.7787318),17.0,183.2
,451,235292965,,yes,,,"POLYGON ((12.5095792 55.7807654, 12.5097044 55.7807177, 12.5096661 55.7806859, 12.5096927 55.7806758, 12.5096441 55.7806355, 12.5096167 55.7806459, 12.5095811 55.7806163, 12.5094566 55.7806638, 12.5095792 55.7807654))",POINT (12.5095863 55.7806885),140.4,1511.0
,452,235292967,,yes,,,"POLYGON ((12.5097633 55.7808078, 12.5097934 55.780831, 12.5098776 55.7807962, 12.5098476 55.7807731, 12.5097633 55.7808078))",POINT (12.5098204 55.780802),20.9,225.0
1217 Carlshøj-F trfst.,453,235292968,,service,,,"POLYGON ((12.513028 55.7801535, 12.5130827 55.7801637, 12.5131084 55.7801199, 12.5131115 55.7801145, 12.5130566 55.7801043, 12.5130348 55.7801419, 12.513028 55.7801535))",POINT (12.5130697 55.780134),20.9,224.6
,454,235292972,,yes,,,"POLYGON ((12.5097104 55.7808176, 12.5096686 55.7807822, 12.5096281 55.7807974, 12.5096699 55.7808328, 12.5097104 55.7808176))",POINT (12.5096692 55.7808075),14.4,155.5
,455,235315579,,yes,,,"POLYGON ((12.5122609 55.7846531, 12.512193 55.7846543, 12.5121998 55.7847733, 12.5122676 55.7847721, 12.5122609 55.7846531))",POINT (12.5122303 55.7847132),56.4,607.2
,456,235315580,,yes,,,"POLYGON ((12.5129239 55.7857769, 12.5129215 55.7857003, 12.5133176 55.7856964, 12.5133166 55.7856646, 12.5134527 55.7856632, 12.5134537 55.7856974, 12.5133694 55.7856982, 12.5133714 55.7857647, 12.5133217 55.7857652, 12.5133219 55.7857729, 12.5129239 55.7857769))",POINT (12.5131728 55.7857295),268.3,2887.5
